Sample_ID,pcr_replicate,biological_replicate,extraction_ID,extraction_replicate,run,collection_year,collection_month,collection_day,location1,longitude,latitude,sample_type,time_of_day,extraction_date,plate_or_vial,extraction_plate,extraction_well,dna_conc,pcr_conc
e00377_C,C,e00377,e00377,1,A,2021,6,19,1,-135.45,57.0923,sample,12:01,2022_01_11,vial,20_2023,E01,9.195,35
e00378_C,C,e00378,e00378,1,A,2021,6,19,1,-135.45,57.0923,sample,12:01,2022_01_11,vial,20_2023,F01,8.586,24.8
e00379_C,C,e00379,e00379,1,A,2021,6,20,3,-135.781,57.3259,sample,13:06,2022_01_11,vial,20_2023,G01,7.296,26.395
e00380_C,C,e00380,e00380,1,A,2021,6,20,3,-135.781,57.3259,sample,13:06,2022_01_11,vial,20_2023,H01,4.518,26.595
e00381_C,C,e00381,e00381,1,A,2021,6,20,3,-135.781,57.3259,sample,13:06,2022_01_11,vial,20_2023,A02,4.759,25.732
e00382_C,C,e00382,e00382,1,A,2021,6,20,4,-135.782,57.3253,sample,13:50,2022_01_11,vial,20_2023,B02,4.227,26.333
e00383_C,C,e00383,e00383,1,A,2021,6,20,4,-135.782,57.3253,sample,13:50,2022_01_11,vial,20_2023,C02,6.242,27.195
e00384_C,C,e00384,e00384,1,A,2021,6,20,4,-135.782,57.3253,sample,13:50,2022_01_11,vial,20_2023,D02,9.711,27.661
e00385_C,C,e00385,e00385,1,A,2021,6,22,8,-148.176,59.9684,sample,16:50,2022_01_11,vial,20_2023,E02,5.595,30.507
e00386_C,C,e00386,e00386,1,A,2021,6,22,8,-148.176,59.9684,sample,16:50,2022_01_11,vial,20_2023,F02,3.929,35
e00387_C,C,e00387,e00387,1,A,2021,6,22,8,-148.176,59.9684,sample,16:50,2022_01_11,vial,20_2023,G02,0.857,22.752
e00388_C,C,e00388,e00388,1,A,2021,6,22,7,-148.18,59.9795,sample,15:17,2022_01_11,vial,20_2023,H02,0.6,25.59
e00389_C,C,e00389,e00389,1,A,2021,6,22,7,-148.18,59.9795,sample,15:17,2022_01_11,vial,20_2023,A03,1.173,4.655
e00390_C,C,e00390,e00390,1,A,2021,6,22,7,-148.18,59.9795,sample,15:17,2022_01_11,vial,20_2023,B03,0.6,23.268
e00391_C,C,e00391,e00391,1,A,2021,6,23,9,-147.993,60.117,sample,8:29,2022_01_11,vial,20_2023,C03,2.566,30.242
e00392_C,C,e00392,e00392,1,A,2021,6,23,9,-147.993,60.117,sample,8:29,2022_01_11,vial,20_2023,D03,1.138,30.09
e00393_C,C,e00393,e00393,1,A,2021,6,23,9,-147.993,60.117,sample,8:29,2022_01_11,vial,20_2023,E03,0.6,26.206
e00394_C,C,e00394,e00394,1,A,2021,6,23,10,-147.99,60.117,sample,9:15,2022_01_11,vial,20_2023,F03,2.347,28.467
e00395_C,C,e00395,e00395,1,A,,,,NA,NA,NA,extraction_blank,,2022_01_11,vial,20_2023,G03,0.6,6.738
e00396_C,C,e00396,e00396,1,A,2021,6,23,10,-147.99,60.117,sample,9:15,2022_01_11,vial,20_2023,H03,7.127,24.134
e00397_C,C,e00397,e00397,1,A,2021,6,23,10,-147.99,60.117,sample,9:15,2022_01_11,vial,20_2023,A04,6.783,26.558
e00398_C,C,e00398,e00398,1,A,2021,6,23,13,-148,60.1073,sample,19:01,2022_01_11,vial,20_2023,B04,5.311,27.909
e00399_C,C,e00399,e00399,1,A,2021,6,23,13,-148,60.1073,sample,19:01,2022_01_11,vial,20_2023,C04,2.767,35
e00400_C,C,e00400,e00400,1,A,2021,6,23,13,-148,60.1073,sample,19:01,2022_01_11,vial,20_2023,D04,3.82,31.375
e00401_C,C,e00401,e00401,1,A,2021,6,24,UNK1,-148.4767,60.0035,sample,19:45,2022_01_11,vial,20_2023,E04,0.6,29.15
e00402_C,C,e00402,e00402,1,A,2021,6,24,UNK1,-148.4767,60.0035,sample,19:45,2022_01_11,vial,20_2023,F04,0.6,27.807
e00403_C,C,e00403,e00403,1,A,2021,6,24,UNK1,-148.4767,60.0035,sample,19:45,2022_01_11,vial,20_2023,G04,0.6,26.525
e00404_C,C,e00404,e00404,1,A,2021,6,25,UNK2,-150.3301,59.449,sample,16:23,2022_01_11,vial,20_2023,H04,7.209,22.966
e00405_C,C,e00405,e00405,1,A,2021,6,25,UNK2,-150.3301,59.449,sample,16:23,2022_01_11,vial,20_2023,A05,14.049,20.144
e00406_C,C,e00406,e00406,1,A,2021,6,25,UNK2,-150.3301,59.449,sample,16:23,2022_01_11,vial,20_2023,B05,14.276,12.795
e00407_C,C,e00407,e00407,1,A,2021,6,26,25,-150.698,59.3797,sample,9:20,2022_01_11,vial,20_2023,C05,7.498,30.232
e00408_C,C,e00408,e00408,1,A,2021,6,26,25,-150.698,59.3797,sample,9:20,2022_01_11,vial,20_2023,D05,0.92,29.026
e00409_C,C,e00409,e00409,1,A,2021,6,26,25,-150.698,59.3797,sample,9:20,2022_01_11,vial,20_2023,E05,1.787,24.819
e00410_C,C,e00410,e00410,1,A,2021,6,26,23,-150.694,59.3778,sample,7:37,2022_01_11,vial,20_2023,F05,3.752,31.003
e00411_C,C,e00411,e00411,1,A,2021,6,26,23,-150.694,59.3778,sample,7:37,2022_01_11,vial,20_2023,G05,0.6,23.444
e00412_C,C,e00412,e00412,1,A,2021,6,26,23,-150.694,59.3778,sample,7:37,2022_01_11,vial,20_2023,H05,3.429,24.679
e00413_C,C,e00413,e00413,1,A,2021,6,26,26,-150.699,59.3757,sample,9:40,2022_01_11,vial,20_2023,A06,0.6,26.102
e00414_C,C,e00414,e00414,1,A,2021,6,26,26,-150.699,59.3757,sample,9:40,2022_01_11,vial,20_2023,B06,0.6,24.596
e00415_C,C,e00415,e00415,1,A,2021,6,26,26,-150.699,59.3757,sample,9:40,2022_01_11,vial,20_2023,C06,0.6,29.114
e00416_C,C,e00416,e00416,1,A,2021,6,27,28,-151,59.2563,sample,9:30,2022_01_11,vial,20_2023,D06,2.655,35
e00417_C,C,e00417,e00417,1,A,2021,6,27,28,-151,59.2563,sample,9:30,2022_01_11,vial,20_2023,E06,2.588,13.25
e00418_C,C,e00418,e00418,1,A,2021,6,27,28,-151,59.2563,sample,9:30,2022_01_11,vial,20_2023,F06,4.346,29.726
e00419_C,C,e00419,e00419,1,A,2021,6,27,30,-150.999,59.2693,sample,11:57,2022_01_12,vial,20_2023,G06,2.282,29.676
NC1_20_C,C,NC1_20,NC1_20,1,A,,,,,,,PCR_blank,,,,,H07,NA,7.288
e00420_C,C,e00420,e00420,1,A,2021,6,27,30,-150.999,59.2693,sample,11:57,2022_01_12,vial,20_2023,A07,5.515,26.085
e00421_C,C,e00421,e00421,1,A,2021,6,27,29,-150.986,59.2639,sample,10:39,2022_01_12,vial,20_2023,B07,4.195,26.525
e00422_C,C,e00422,e00422,1,A,2021,6,27,29,-150.986,59.2639,sample,10:39,2022_01_12,vial,20_2023,C07,7.698,27.465
e00423_C,C,e00423,e00423,1,A,2021,6,27,29,-150.986,59.2639,sample,10:39,2022_01_12,vial,20_2023,D07,2.911,35
e00424_C,C,e00424,e00424,1,A,2021,6,27,27,-151.005,59.2736,sample,8:22,2022_01_12,vial,20_2023,E07,2.631,35
e00425_C,C,e00425,e00425,1,A,2021,6,27,27,-151.005,59.2736,sample,8:22,2022_01_12,vial,20_2023,F07,0.6,35
e00426_C,C,e00426,e00426,1,A,2021,6,27,27,-151.005,59.2736,sample,8:22,2022_01_12,vial,20_2023,G07,0.6,28.833
e00427_C,C,e00427,e00427,1,A,2021,6,28,32,-152.5098,58.5918,sample,13:33,2022_01_12,vial,20_2023,H07,0.6,24.47
e00428_C,C,e00428,e00428,1,A,2021,6,28,32,-152.5098,58.5918,sample,13:33,2022_01_12,vial,20_2023,A08,0.6,31.159
e00429_C,C,e00429,e00429,1,A,2021,6,28,32,-152.5098,58.5918,sample,13:33,2022_01_12,vial,20_2023,B08,0.6,30.851
e00430_C,C,e00430,e00430,1,A,2021,6,28,31,-152.513,58.592,sample,13:07,2022_01_12,vial,20_2023,C08,2.38,35
e00431_C,C,e00431,e00431,1,A,2021,6,28,31,-152.513,58.592,sample,13:07,2022_01_12,vial,20_2023,D08,2.44,35
e00432_C,C,e00432,e00432,1,A,2021,6,28,31,-152.513,58.592,sample,13:07,2022_01_12,vial,20_2023,E08,2.689,35
e00433_C,C,e00433,e00433,1,A,2021,6,28,34,-152.53,58.5816,sample,15:08,2022_01_12,vial,20_2023,F08,13.213,35
e00434_C,C,e00434,e00434,1,A,2021,6,28,34,-152.53,58.5816,sample,15:08,2022_01_12,vial,20_2023,G08,4.883,31.091
e00435_C,C,e00435,e00435,1,A,2021,6,28,34,-152.53,58.5816,sample,15:08,2022_01_12,vial,20_2023,H08,6.815,26.514
e00468_C,C,e00468,e00468,1,A,2021,6,28,33,-152.526,58.751,sample,14:19,2022_01_12,vial,20_2023,A09,11.147,27.533
e00469_C,C,e00469,e00469,1,A,2021,6,28,33,-152.526,58.751,sample,14:19,2022_01_12,vial,20_2023,B09,5.185,25.767
e00470_C,C,e00470,e00470,1,A,2021,6,28,33,-152.526,58.751,sample,14:19,2022_01_12,vial,20_2023,C09,6.038,28.318
e00471_C,C,e00471,e00471,1,A,2021,6,29,35,-152.3817,58.3191,sample,10:41,2022_01_12,vial,20_2023,D09,0.6,35
e00472_C,C,e00472,e00472,1,A,2021,6,29,35,-152.3817,58.3191,sample,10:41,2022_01_12,vial,20_2023,E09,0.6,35
e00473_C,C,e00473,e00473,1,A,2021,6,29,35,-152.3817,58.3191,sample,10:41,2022_01_12,vial,20_2023,F09,0.6,29.585
e00474_C,C,e00474,e00474,1,A,2021,6,29,36,-152.402,58.3183,sample,11:56,2022_01_12,vial,20_2023,G09,2.475,29.654
e00475_C,C,e00475,e00475,1,A,2021,6,29,36,-152.402,58.3183,sample,11:56,2022_01_12,vial,20_2023,H09,3.994,28.276
e00476_C,C,e00476,e00476,1,A,2021,6,29,36,-152.402,58.3183,sample,11:56,2022_01_12,vial,20_2023,A10,1.865,24.118
e00477_C,C,e00477,e00477,1,A,2021,6,29,37,-152.385,58.3516,sample,12:59,2022_01_12,vial,20_2023,B10,4.079,26.741
e00478_C,C,e00478,e00478,1,A,2021,6,29,37,-152.385,58.3516,sample,12:59,2022_01_12,vial,20_2023,C10,2.451,25.057
e00479_C,C,e00479,e00479,1,A,2021,6,29,37,-152.385,58.3516,sample,12:59,2022_01_12,vial,20_2023,D10,2.122,29.842
e00480_C,C,e00480,e00480,1,A,2021,6,29,38,-152.388,58.3241,sample,14:46,2022_01_12,vial,20_2023,E10,2.545,35
e00481_C,C,e00481,e00481,1,A,2021,6,29,38,-152.388,58.3241,sample,14:46,2022_01_12,vial,20_2023,F10,2.261,35
e00482_C,C,e00482,e00482,1,A,2021,6,29,38,-152.388,58.3241,sample,14:46,2022_01_12,vial,20_2023,G10,2.571,28.651
e00483_C,C,e00483,e00483,1,A,2021,6,30,41,-152.0441,58.2842,sample,13:22,2022_01_12,vial,20_2023,H10,2.722,20.979
e00484_C,C,e00484,e00484,1,A,2021,6,30,41,-152.0441,58.2842,sample,13:22,2022_01_12,vial,20_2023,A11,1.802,25.57
e00485_C,C,e00485,e00485,1,A,2021,6,30,41,-152.0441,58.2842,sample,13:22,2022_01_12,vial,20_2023,B11,3.912,25.23
e00486_C,C,e00486,e00486,1,A,2021,6,30,39,-152.055,58.2684,sample,11:54,2022_01_12,vial,20_2023,C11,0.6,22.686
e00487_C,C,e00487,e00487,1,A,2021,6,30,39,-152.055,58.2684,sample,11:54,2022_01_12,vial,20_2023,D11,0.6,25.538
e00488_C,C,e00488,e00488,1,A,2021,6,30,39,-152.055,58.2684,sample,11:54,2022_01_12,vial,20_2023,E11,0.6,26.048
e00489_C,C,e00489,e00489,1,A,2021,6,30,40,-152.049,58.278,sample,12:50,2022_01_12,vial,20_2023,F11,0.6,35
e00490_C,C,e00490,e00490,1,A,,,,,,,extraction_blank,,2022_01_13,vial,20_2023,G11,0.6,0.6
e00491_C,C,e00491,e00491,1,A,2021,6,30,40,-152.049,58.278,sample,12:50,2022_01_13,vial,20_2023,H11,0.6,20.934
e00492_C,C,e00492,e00492,1,A,2021,6,30,40,-152.049,58.278,sample,12:50,2022_01_13,vial,20_2023,A12,1.222,22.851
e00493_C,C,e00493,e00493,1,A,2021,6,30,42,-152.06,58.2678,sample,15:14,2022_01_13,vial,20_2023,B12,0.6,29.099
e00494_C,C,e00494,e00494,1,A,2021,6,30,42,-152.06,58.2678,sample,15:14,2022_01_13,vial,20_2023,C12,0.6,25.385
e00495_C,C,e00495,e00495,1,A,2021,6,30,42,-152.06,58.2678,sample,15:14,2022_01_13,vial,20_2023,D12,1.036,30.55
e00496_C,C,e00496,e00496,1,A,2021,7,1,43,-152.3109,58.1498,sample,11:51,2022_01_13,vial,20_2023,E12,4.983,25.117
e00497_C,C,e00497,e00497,1,A,2021,7,1,43,-152.3109,58.1498,sample,11:51,2022_01_13,vial,20_2023,F12,4.01,26.595
NC2_20_C,C,NC2_20,NC2_20,1,A,,,,,,,PCR_blank,,,,,G12,NA,0.604
PC1_20_C,C,PC1_20,PC1_20,1,A,,,,,,,positive_control,,,,,H12,NA,24.992
e00498_A,A,e00498,e00498,1,A,2021,7,1,43,-152.3109,58.1498,sample,11:51,2022_01_13,vial,21_2023,A01,8.306,35
e00499_A,A,e00499,e00499,1,A,2021,7,1,44,-152.327,58.1537,sample,12:30,2022_01_13,vial,21_2023,B01,5.866,35
e00500_A,A,e00500,e00500,1,A,2021,7,1,44,-152.327,58.1537,sample,12:30,2022_01_13,vial,21_2023,C01,7.362,35
e00501_A,A,e00501,e00501,1,A,2021,7,1,44,-152.327,58.1537,sample,12:30,2022_01_13,vial,21_2023,D01,7.927,35
e00502_A,A,e00502,e00502,1,A,2021,7,1,45,-152.324,58.1509,sample,13:23,2022_01_13,vial,21_2023,E01,13.293,35
e00503_A,A,e00503,e00503,1,A,2021,7,1,45,-152.324,58.1509,sample,13:23,2022_01_13,vial,21_2023,F01,14.474,35
e00504_A,A,e00504,e00504,1,A,2021,7,1,45,-152.324,58.1509,sample,13:23,2022_01_13,vial,21_2023,G01,16.239,35
e00505_A,A,e00505,e00505,1,A,2021,7,1,46,-152.323,58.1507,sample,13:54,2022_01_13,vial,21_2023,H01,12.533,35
e00506_A,A,e00506,e00506,1,A,2021,7,1,46,-152.323,58.1507,sample,13:54,2022_01_13,vial,21_2023,A02,6.931,30.697
e00507_A,A,e00507,e00507,1,A,2021,7,1,46,-152.323,58.1507,sample,13:54,2022_01_13,vial,21_2023,B02,8.521,35
e00508_A,A,e00508,e00508,1,A,2021,7,2,48,-152.361,58.2017,sample,13:39,2022_01_13,vial,21_2023,C02,35,35
e00509_A,A,e00509,e00509,1,A,2021,7,2,48,-152.361,58.2017,sample,13:39,2022_01_13,vial,21_2023,D02,28.345,35
e00510_A,A,e00510,e00510,1,A,2021,7,2,48,-152.361,58.2017,sample,13:39,2022_01_13,vial,21_2023,E02,30.153,35
e00511_A,A,e00511,e00511,1,A,2021,7,2,NA,NA,NA,field_blank,NA,2022_01_13,vial,21_2023,F02,0.6,24.277
e00512_A,A,e00512,e00512,1,A,2021,7,2,NA,NA,NA,field_blank,NA,2022_01_13,vial,21_2023,G02,0.6,1.837
e00513_A,A,e00513,e00513,1,A,2021,7,2,NA,NA,NA,field_blank,NA,2022_01_13,vial,21_2023,H02,0.6,5.111
e00514_A,A,e00514,e00514,1,A,,,,,,,extraction_blank,,2022_01_13,vial,21_2023,A03,0.6,1.554
e00515_A,A,e00515,e00515,1,A,2021,7,2,49,-152.358,58.1963,sample,14:58,2022_01_13,vial,21_2023,B03,13.07,35
e00516_A,A,e00516,e00516,1,A,2021,7,2,49,-152.358,58.1963,sample,14:58,2022_01_13,vial,21_2023,C03,10.393,35
e00517_A,A,e00517,e00517,1,A,2021,7,2,49,-152.358,58.1963,sample,14:58,2022_01_13,vial,21_2023,D03,14.675,35
e00518_A,A,e00518,e00518,1,A,2021,7,4,50,-154.532,58.0847,sample,16:39,2022_01_13,vial,21_2023,E03,6.167,35
e00519_A,A,e00519,e00519,1,A,2021,7,4,50,-154.532,58.0847,sample,16:39,2022_01_13,vial,21_2023,F03,5.524,35
e00520_A,A,e00520,e00520,1,A,2021,7,4,50,-154.532,58.0847,sample,16:39,2022_01_13,vial,21_2023,G03,12.301,35
e00521_A,A,e00521,e00521,1,A,2021,7,4,51,-154.532,58.0788,sample,17:40,2022_01_13,vial,21_2023,H03,5.477,35
e00522_A,A,e00522,e00522,1,A,2021,7,4,51,-154.532,58.0788,sample,17:40,2022_01_13,vial,21_2023,A04,6.069,35
e00523_A,A,e00523,e00523,1,A,2021,7,4,51,-154.532,58.0788,sample,17:40,2022_01_13,vial,21_2023,B04,9.865,35
e00524_A,A,e00524,e00524,1,A,2021,7,5,52,-154.528,58.099,sample,5:29,2022_01_13,vial,21_2023,C04,1.593,35
e00525_A,A,e00525,e00525,1,A,2021,7,5,52,-154.528,58.099,sample,5:29,2022_01_13,vial,21_2023,D04,2.937,35
e00526_A,A,e00526,e00526,1,A,2021,7,5,52,-154.528,58.099,sample,5:29,2022_01_13,vial,21_2023,E04,3.436,35
e00527_A,A,e00527,e00527,1,A,2021,7,5,53,-154.547,58.0873,sample,6:27,2022_01_13,vial,21_2023,F04,2.932,35
e00528_A,A,e00528,e00528,1,A,2021,7,5,53,-154.547,58.0873,sample,6:27,2022_01_13,vial,21_2023,G04,4.673,35
e00529_A,A,e00529,e00529,1,A,2021,7,5,53,-154.547,58.0873,sample,6:27,2022_01_13,vial,21_2023,H04,1.805,35
e00530_A,A,e00530,e00530,1,A,2021,7,6,54,-155.305,57.7919,sample,6:39,2022_01_13,vial,21_2023,A05,25.824,26.912
e00531_A,A,e00531,e00531,1,A,2021,7,6,54,-155.305,57.7919,sample,6:39,2022_01_13,vial,21_2023,B05,35,22.503
e00532_A,A,e00532,e00532,1,A,2021,7,6,54,-155.305,57.7919,sample,6:39,2022_01_13,vial,21_2023,C05,23.928,24.89
e00533_A,A,e00533,e00533,1,A,2021,7,7,55,-156.472,57.1141,sample,8:56,2022_01_13,vial,21_2023,D05,1.184,27.254
e00534_A,A,e00534,e00534,1,A,2021,7,7,55,-156.472,57.1141,sample,8:56,2022_01_13,vial,21_2023,E05,2.225,29.94
e00535_A,A,e00535,e00535,1,A,2021,7,7,55,-156.472,57.1141,sample,8:56,2022_01_13,vial,21_2023,F05,1.816,35
e00536_A,A,e00536,e00536,1,A,2021,7,7,56,-156.449,57.1102,sample,9:55,2022_01_13,vial,21_2023,G05,6.887,35
e00537_A,A,e00537,e00537,1,A,2021,7,7,56,-156.449,57.1102,sample,9:55,2022_01_13,vial,21_2023,H05,1.052,35
e00538_A,A,e00538,e00538,1,A,2021,7,7,56,-156.449,57.1102,sample,9:55,2022_01_13,vial,21_2023,A06,3.006,35
e00539_A,A,e00539,e00539,1,A,2021,7,7,57,-156.465,57.1203,sample,10:57,2022_01_13,vial,21_2023,B06,1.609,29.895
e00540_A,A,e00540,e00540,1,A,2021,7,7,57,-156.465,57.1203,sample,10:57,2022_01_13,vial,21_2023,C06,3.608,23.615
e00541_A,A,e00541,e00541,1,A,2021,7,7,57,-156.465,57.1203,sample,10:57,2022_01_13,vial,21_2023,D06,1.684,26.939
e00542_A,A,e00542,e00542,1,A,2021,7,7,58,-157.235,56.5777,sample,20:57,2022_01_13,vial,21_2023,E06,21.586,23.188
e00543_A,A,e00543,e00543,1,A,2021,7,7,58,-157.235,56.5777,sample,20:57,2022_01_13,vial,21_2023,F06,27.368,35
e00544_A,A,e00544,e00544,1,A,2021,7,7,58,-157.235,56.5777,sample,20:57,2022_01_13,vial,21_2023,G06,35,22.753
NC1_21_A,A,NC1_21,NC1_21,1,A,,,,,,,PCR_blank,,,,,H06,NA,15.064
e00545_A,A,e00545,e00545,1,A,2021,7,7,59,-157.242,56.5811,sample,21:33,2022_01_13,vial,21_2023,A07,35,7.121
e00546_A,A,e00546,e00546,1,A,2021,7,7,59,-157.242,56.5811,sample,21:33,2022_01_13,vial,21_2023,B07,35,35
e00547_A,A,e00547,e00547,1,A,2021,7,7,59,-157.242,56.5811,sample,21:33,2022_01_13,vial,21_2023,C07,35,35
e00548_A,A,e00548,e00548,1,A,2021,7,9,UNK3,-157.2351,56.5777,sample,7:48,2022_01_13,vial,21_2023,D07,21.991,35
e00549_A,A,e00549,e00549,1,A,2021,7,9,UNK3,-157.2351,56.5777,sample,7:48,2022_01_13,vial,21_2023,E07,19.259,35
e00550_A,A,e00550,e00550,1,A,2021,7,9,UNK3,-157.2351,56.5777,sample,7:48,2022_01_13,vial,21_2023,F07,17.107,35
e00551_A,A,e00551,e00551,1,A,2021,7,9,60,-159.298,54.9205,sample,8:20,2022_01_13,vial,21_2023,G07,18.154,35
e00552_A,A,e00552,e00552,1,A,2021,7,9,60,-159.298,54.9205,sample,8:20,2022_01_13,vial,21_2023,H07,18.048,35
e00553_A,A,e00553,e00553,1,A,2021,7,9,60,-159.298,54.9205,sample,8:20,2022_01_13,vial,21_2023,A08,13.783,35
e00554_A,A,e00554,e00554,1,A,2021,7,9,NA,NA,NA,sample,18:59,2022_01_13,vial,21_2023,B08,15.315,35
e00555_A,A,e00555,e00555,1,A,2021,7,9,NA,NA,NA,sample,18:59,2022_01_13,vial,21_2023,C08,11.927,35
e00556_A,A,e00556,e00556,1,A,2021,7,9,NA,NA,NA,sample,18:59,2022_01_13,vial,21_2023,D08,20.085,35
e00557_A,A,e00557,e00557,1,A,2021,7,9,61,-159.39,55.043,sample,20:08,2022_01_13,vial,21_2023,E08,15.445,35
e00558_A,A,e00558,e00558,1,A,2021,7,9,61,-159.39,55.043,sample,20:08,2022_01_13,vial,21_2023,F08,16.473,35
e00559_A,A,e00559,e00559,1,A,2021,7,9,61,-159.39,55.043,sample,20:08,2022_01_13,vial,21_2023,G08,0.6,35
e00560_A,A,e00560,e00560,1,A,2021,7,10,62,-159.527,55.1472,sample,13:23,2022_01_13,vial,21_2023,H08,29.697,35
e00561_A,A,e00561,e00561,1,A,2021,7,10,62,-159.527,55.1472,sample,13:23,2022_01_13,vial,21_2023,A09,16.346,24.198
e00562_A,A,e00562,e00562,1,A,,,,,NA,NA,extraction_blank,,2022_01_13,vial,21_2023,B09,0.6,15.086
NC2_21_A,A,NC2_21,NC2_21,1,A,,,,,,,PCR_blank,,,,,C09,NA,0.6
PC1_21_A,A,PC1_21,PC1_21,1,A,,,,,,,positive_control,,,,,D09,NA,25.44
e00498_B,B,e00498,e00498,1,A,2021,7,1,43,-152.3109,58.1498,sample,11:51,2022_01_13,vial,21_2023,A01,8.306,35
e00499_B,B,e00499,e00499,1,A,2021,7,1,44,-152.327,58.1537,sample,12:30,2022_01_13,vial,21_2023,B01,5.866,35
e00500_B,B,e00500,e00500,1,A,2021,7,1,44,-152.327,58.1537,sample,12:30,2022_01_13,vial,21_2023,C01,7.362,35
e00501_B,B,e00501,e00501,1,A,2021,7,1,44,-152.327,58.1537,sample,12:30,2022_01_13,vial,21_2023,D01,7.927,35
e00502_B,B,e00502,e00502,1,A,2021,7,1,45,-152.324,58.1509,sample,13:23,2022_01_13,vial,21_2023,E01,13.293,35
e00503_B,B,e00503,e00503,1,A,2021,7,1,45,-152.324,58.1509,sample,13:23,2022_01_13,vial,21_2023,F01,14.474,35
e00504_B,B,e00504,e00504,1,A,2021,7,1,45,-152.324,58.1509,sample,13:23,2022_01_13,vial,21_2023,G01,16.239,35
e00505_B,B,e00505,e00505,1,A,2021,7,1,46,-152.323,58.1507,sample,13:54,2022_01_13,vial,21_2023,H01,12.533,35
e00506_B,B,e00506,e00506,1,A,2021,7,1,46,-152.323,58.1507,sample,13:54,2022_01_13,vial,21_2023,A02,6.931,35
e00507_B,B,e00507,e00507,1,A,2021,7,1,46,-152.323,58.1507,sample,13:54,2022_01_13,vial,21_2023,B02,8.521,31.138
e00508_B,B,e00508,e00508,1,A,2021,7,2,48,-152.361,58.2017,sample,13:39,2022_01_13,vial,21_2023,C02,35,27.039
e00509_B,B,e00509,e00509,1,A,2021,7,2,48,-152.361,58.2017,sample,13:39,2022_01_13,vial,21_2023,D02,28.345,30.146
e00510_B,B,e00510,e00510,1,A,2021,7,2,48,-152.361,58.2017,sample,13:39,2022_01_13,vial,21_2023,E02,30.153,35
e00511_B,B,e00511,e00511,1,A,2021,7,2,NA,NA,NA,field_blank,NA,2022_01_13,vial,21_2023,F02,0.6,20.404
e00512_B,B,e00512,e00512,1,A,2021,7,2,NA,NA,NA,field_blank,NA,2022_01_13,vial,21_2023,G02,0.6,1.245
e00513_B,B,e00513,e00513,1,A,2021,7,2,NA,NA,NA,field_blank,NA,2022_01_13,vial,21_2023,H02,0.6,20.633
e00514_B,B,e00514,e00514,1,A,,,,,,,extraction_blank,,2022_01_13,vial,21_2023,A03,0.6,1.468
e00515_B,B,e00515,e00515,1,A,2021,7,2,49,-152.358,58.1963,sample,14:58,2022_01_13,vial,21_2023,B03,13.07,30.569
e00516_B,B,e00516,e00516,1,A,2021,7,2,49,-152.358,58.1963,sample,14:58,2022_01_13,vial,21_2023,C03,10.393,29.748
e00517_B,B,e00517,e00517,1,A,2021,7,2,49,-152.358,58.1963,sample,14:58,2022_01_13,vial,21_2023,D03,14.675,35
e00518_B,B,e00518,e00518,1,A,2021,7,4,50,-154.532,58.0847,sample,16:39,2022_01_13,vial,21_2023,E03,6.167,30.816
e00519_B,B,e00519,e00519,1,A,2021,7,4,50,-154.532,58.0847,sample,16:39,2022_01_13,vial,21_2023,F03,5.524,35
e00520_B,B,e00520,e00520,1,A,2021,7,4,50,-154.532,58.0847,sample,16:39,2022_01_13,vial,21_2023,G03,12.301,35
e00521_B,B,e00521,e00521,1,A,2021,7,4,51,-154.532,58.0788,sample,17:40,2022_01_13,vial,21_2023,H03,5.477,35
e00522_B,B,e00522,e00522,1,A,2021,7,4,51,-154.532,58.0788,sample,17:40,2022_01_13,vial,21_2023,A04,6.069,35
e00523_B,B,e00523,e00523,1,A,2021,7,4,51,-154.532,58.0788,sample,17:40,2022_01_13,vial,21_2023,B04,9.865,27.956
e00524_B,B,e00524,e00524,1,A,2021,7,5,52,-154.528,58.099,sample,5:29,2022_01_13,vial,21_2023,C04,1.593,29.747
e00525_B,B,e00525,e00525,1,A,2021,7,5,52,-154.528,58.099,sample,5:29,2022_01_13,vial,21_2023,D04,2.937,28.521
e00526_B,B,e00526,e00526,1,A,2021,7,5,52,-154.528,58.099,sample,5:29,2022_01_13,vial,21_2023,E04,3.436,29.115
e00527_B,B,e00527,e00527,1,A,2021,7,5,53,-154.547,58.0873,sample,6:27,2022_01_13,vial,21_2023,F04,2.932,35
e00528_B,B,e00528,e00528,1,A,2021,7,5,53,-154.547,58.0873,sample,6:27,2022_01_13,vial,21_2023,G04,4.673,35
e00529_B,B,e00529,e00529,1,A,2021,7,5,53,-154.547,58.0873,sample,6:27,2022_01_13,vial,21_2023,H04,1.805,30.487
e00530_B,B,e00530,e00530,1,A,2021,7,6,54,-155.305,57.7919,sample,6:39,2022_01_13,vial,21_2023,A05,25.824,28.759
e00531_B,B,e00531,e00531,1,A,2021,7,6,54,-155.305,57.7919,sample,6:39,2022_01_13,vial,21_2023,B05,35,23.899
e00532_B,B,e00532,e00532,1,A,2021,7,6,54,-155.305,57.7919,sample,6:39,2022_01_13,vial,21_2023,C05,23.928,28.97
e00533_B,B,e00533,e00533,1,A,2021,7,7,55,-156.472,57.1141,sample,8:56,2022_01_13,vial,21_2023,D05,1.184,26.92
e00534_B,B,e00534,e00534,1,A,2021,7,7,55,-156.472,57.1141,sample,8:56,2022_01_13,vial,21_2023,E05,2.225,30.592
